,om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4
317239,604201,2015,11,11,2015-11-11,14:44:00,3,IA,19,0,0.88,0,0,0.0,0.0,41.52,-94.4,41.52,-94.4,0,0,0,0,0,77,0,0,0
317240,603727,2015,11,11,2015-11-11,16:00:00,3,IA,19,0,0.75,0,0,0.0,0.0,43.45,-92.28,43.45,-92.28,0,0,0,0,0,89,0,0,0
317241,603730,2015,11,11,2015-11-11,16:36:00,3,MN,27,0,0.75,0,0,0.0,0.0,43.71,-92.27,43.71,-92.27,0,0,0,0,0,45,0,0,0
317242,608689,2015,11,11,2015-11-11,17:15:00,3,IA,19,0,0.75,0,0,0.0,0.0,41.57,-91.54,41.57,-91.54,0,0,0,0,0,103,0,0,0
317243,608690,2015,11,11,2015-11-11,17:20:00,3,IA,19,0,0.75,0,0,0.0,0.0,41.66,-91.47,41.66,-91.47,0,0,0,0,0,103,0,0,0
317244,602479,2015,11,11,2015-11-11,19:53:00,3,WI,55,0,1.0,0,0,0.0,0.0,42.894,-88.2085,42.894,-88.2085,0,0,0,0,0,133,0,0,0
317245,609698,2015,11,15,2015-11-15,15:20:00,3,CA,6,0,0.75,0,0,0.0,0.0,38.88,-121.13,38.88,-121.13,0,0,0,0,0,61,0,0,0
317246,609699,2015,11,15,2015-11-15,16:35:00,3,CA,6,0,1.0,0,0,0.0,0.0,38.8,-120.89,38.8,-120.89,0,0,0,0,0,17,0,0,0
317247,608830,2015,11,16,2015-11-16,12:15:00,3,TX,48,0,1.0,0,0,0.0,0.0,36.23,-103.02,36.23,-103.02,0,0,0,0,0,111,0,0,0
317248,608824,2015,11,16,2015-11-16,13:03:00,3,OK,40,0,1.0,0,0,0.0,0.0,36.62,-102.45,36.62,-102.45,0,0,0,0,0,25,0,0,0
317249,608829,2015,11,16,2015-11-16,15:01:00,3,OK,40,0,1.0,0,0,0.0,0.0,36.94,-101.9,36.94,-101.9,0,0,0,0,0,139,0,0,0
317250,609423,2015,11,16,2015-11-16,15:05:00,3,KS,20,0,0.75,0,0,0.0,0.0,37.0,-101.89,37.0,-101.89,0,0,0,0,0,129,0,0,0
317251,609424,2015,11,16,2015-11-16,15:27:00,3,KS,20,0,1.0,0,0,0.0,0.0,37.22,-101.64,37.22,-101.64,0,0,0,0,0,129,0,0,0
317252,609425,2015,11,16,2015-11-16,15:28:00,3,KS,20,0,1.75,0,0,0.0,0.0,38.08,-101.28,38.08,-101.28,0,0,0,0,0,93,0,0,0
317253,609426,2015,11,16,2015-11-16,15:52:00,3,KS,20,0,1.0,0,0,0.0,0.0,38.19,-101.14,38.19,-101.14,0,0,0,0,0,93,0,0,0
317254,603619,2015,11,16,2015-11-16,16:04:00,3,KS,20,0,0.88,0,0,0.0,0.0,39.6689,-101.038,39.6689,-101.038,0,0,0,0,0,153,0,0,0
317255,609431,2015,11,16,2015-11-16,16:17:00,3,KS,20,0,1.0,0,0,0.0,0.0,38.54,-101.0,38.54,-101.0,0,0,0,0,0,171,0,0,0
317256,603620,2015,11,16,2015-11-16,16:25:00,3,KS,20,0,0.88,0,0,0.0,0.0,39.9155,-100.836,39.9155,-100.836,0,0,0,0,0,153,0,0,0
317257,608825,2015,11,16,2015-11-16,16:36:00,3,OK,40,0,1.5,0,0,0.0,0.0,36.65,-101.53,36.65,-101.53,0,0,0,0,0,139,0,0,0
317258,609421,2015,11,16,2015-11-16,16:56:00,3,KS,20,0,0.88,0,0,0.0,0.0,38.0,-100.86,38.0,-100.86,0,0,0,0,0,55,0,0,0
317259,602389,2015,11,16,2015-11-16,16:57:00,3,TX,48,0,2.0,0,0,0.0,0.0,34.7428,-101.547,34.7428,-101.547,0,0,0,0,0,437,0,0,0
317260,609422,2015,11,16,2015-11-16,17:05:00,3,KS,20,0,2.0,0,0,0.0,0.0,38.04,-100.66,38.04,-100.66,0,0,0,0,0,55,0,0,0
317261,608826,2015,11,16,2015-11-16,17:07:00,3,OK,40,0,1.0,0,0,0.0,0.0,36.85,-101.21,36.85,-101.21,0,0,0,0,0,139,0,0,0
317262,608831,2015,11,16,2015-11-16,17:13:00,3,TX,48,0,1.75,0,0,0.0,0.0,34.84,-101.51,34.84,-101.51,0,0,0,0,0,11,0,0,0
317263,608827,2015,11,16,2015-11-16,17:21:00,3,OK,40,0,1.75,0,0,0.0,0.0,36.96,-101.07,36.96,-101.07,0,0,0,0,0,139,0,0,0
317264,608828,2015,11,16,2015-11-16,17:22:00,3,OK,40,0,1.75,0,0,0.0,0.0,36.96,-101.07,36.96,-101.07,0,0,0,0,0,139,0,0,0
317265,609432,2015,11,16,2015-11-16,17:37:00,3,KS,20,0,1.0,0,0,0.0,0.0,37.05,-100.94,37.05,-100.94,0,0,0,0,0,175,0,0,0
317266,609433,2015,11,16,2015-11-16,17:45:00,3,KS,20,0,1.75,0,0,0.0,0.0,37.04,-101.08,37.04,-101.08,0,0,0,0,0,189,0,0,0
317267,603621,2015,11,16,2015-11-16,17:52:00,3,KS,20,0,0.88,0,0,0.0,0.0,39.13,-100.85,39.13,-100.85,0,0,0,0,0,109,0,0,0
317268,603637,2015,11,16,2015-11-16,17:54:00,3,KS,20,0,1.0,0,0,0.0,0.0,39.1451,-100.868,39.1451,-100.868,0,0,0,0,0,193,0,0,0
317269,603307,2015,11,16,2015-11-16,17:56:00,3,NE,31,0,1.0,0,0,0.0,0.0,40.49,-100.26,40.49,-100.26,0,0,0,0,0,63,0,0,0
317270,603662,2015,11,16,2015-11-16,17:59:00,3,KS,20,0,1.75,0,0,0.0,0.0,39.3571,-100.32,39.3571,-100.32,0,0,0,0,0,179,0,0,0
317271,608832,2015,11,16,2015-11-16,18:02:00,3,TX,48,0,1.75,0,0,0.0,0.0,36.0,-100.86,36.0,-100.86,0,0,0,0,0,393,0,0,0
317272,603663,2015,11,16,2015-11-16,18:13:00,3,KS,20,0,1.0,0,0,0.0,0.0,39.4412,-100.572,39.4412,-100.572,0,0,0,0,0,179,0,0,0
317273,607682,2015,11,16,2015-11-16,18:26:00,3,KS,20,0,1.75,0,0,0.0,0.0,39.9515,-99.739,39.9515,-99.739,0,0,0,0,0,137,0,0,0
317274,608833,2015,11,16,2015-11-16,18:28:00,3,TX,48,0,0.75,0,0,0.0,0.0,35.06,-101.78,35.06,-101.78,0,0,0,0,0,381,0,0,0
317275,608834,2015,11,16,2015-11-16,18:41:00,3,TX,48,0,1.75,0,0,0.0,0.0,36.14,-101.83,36.14,-101.83,0,0,0,0,0,421,0,0,0
317276,609427,2015,11,16,2015-11-16,18:42:00,3,KS,20,0,1.0,0,0,0.0,0.0,37.63,-100.32,37.63,-100.32,0,0,0,0,0,69,0,0,0
317277,608835,2015,11,16,2015-11-16,18:48:00,3,TX,48,0,0.88,0,0,0.0,0.0,35.1764,-101.893,35.1764,-101.893,0,0,0,0,0,381,0,0,0
317278,608841,2015,11,16,2015-11-16,18:49:00,3,TX,48,0,1.0,0,0,0.0,0.0,35.16,-101.87,35.16,-101.87,0,0,0,0,0,381,0,0,0
317279,609429,2015,11,16,2015-11-16,18:53:00,3,KS,20,0,1.75,0,0,0.0,0.0,37.63,-100.35,37.63,-100.35,0,0,0,0,0,69,0,0,0
317280,603665,2015,11,16,2015-11-16,18:55:00,3,KS,20,0,1.75,0,0,0.0,0.0,39.7401,-99.8895,39.7401,-99.8895,0,0,0,0,0,137,0,0,0
317281,603666,2015,11,16,2015-11-16,19:03:00,3,KS,20,0,1.0,0,0,0.0,0.0,39.84,-99.89,39.84,-99.89,0,0,0,0,0,137,0,0,0
317282,608842,2015,11,16,2015-11-16,19:05:00,3,TX,48,0,1.75,0,0,0.0,0.0,35.5186,-100.972,35.5186,-100.972,0,0,0,0,0,179,0,0,0
317283,608843,2015,11,16,2015-11-16,19:12:00,3,TX,48,0,1.75,0,0,0.0,0.0,35.54,-100.91,35.54,-100.91,0,0,0,0,0,179,0,0,0
317284,603667,2015,11,16,2015-11-16,19:21:00,3,KS,20,0,0.75,0,0,0.0,0.0,39.12,-100.63,39.12,-100.63,0,0,0,0,0,63,0,0,0
317285,603668,2015,11,16,2015-11-16,19:30:00,3,KS,20,0,0.75,0,0,0.0,0.0,39.84,-99.89,39.84,-99.89,0,0,0,0,0,137,0,0,0
317286,603669,2015,11,16,2015-11-16,19:42:00,3,KS,20,0,1.5,0,0,0.0,0.0,39.36,-100.44,39.36,-100.44,0,0,0,0,0,179,0,0,0
317287,609430,2015,11,16,2015-11-16,19:45:00,3,KS,20,0,0.75,0,0,0.0,0.0,37.58,-101.36,37.58,-101.36,0,0,0,0,0,67,0,0,0
317288,608844,2015,11,16,2015-11-16,19:55:00,3,TX,48,0,1.0,0,0,0.0,0.0,34.98,-101.89,34.98,-101.89,0,0,0,0,0,381,0,0,0
317289,608845,2015,11,16,2015-11-16,20:05:00,3,TX,48,0,1.0,0,0,0.0,0.0,35.2,-101.82,35.2,-101.82,0,0,0,0,0,375,0,0,0
317290,608846,2015,11,16,2015-11-16,20:05:00,3,TX,48,0,1.0,0,0,0.0,0.0,35.1505,-101.849,35.1505,-101.849,0,0,0,0,0,381,0,0,0
317291,608847,2015,11,16,2015-11-16,20:05:00,3,TX,48,0,1.25,0,0,0.0,0.0,35.16,-101.8,35.16,-101.8,0,0,0,0,0,381,0,0,0
317292,608848,2015,11,16,2015-11-16,20:20:00,3,TX,48,0,1.0,0,0,0.0,0.0,35.58,-101.36,35.58,-101.36,0,0,0,0,0,65,0,0,0
317293,605411,2015,11,16,2015-11-16,20:26:00,3,NE,31,0,1.0,0,0,0.0,0.0,40.45,-99.4841,40.45,-99.4841,0,0,0,0,0,137,0,0,0
317294,604313,2015,11,16,2015-11-16,20:30:00,3,TX,48,0,1.0,0,0,0.0,0.0,31.7988,-102.43,31.7988,-102.43,0,0,0,0,0,135,0,0,0
317295,608849,2015,11,16,2015-11-16,20:51:00,3,TX,48,0,1.5,0,0,0.0,0.0,36.22,-100.72,36.22,-100.72,0,0,0,0,0,357,0,0,0
317296,602115,2015,11,16,2015-11-16,20:55:00,3,OK,40,0,1.75,0,0,0.0,0.0,36.46,-99.88,36.46,-99.88,0,0,0,0,0,45,0,0,0
317297,605412,2015,11,16,2015-11-16,21:22:00,3,NE,31,0,0.88,0,0,0.0,0.0,40.7434,-99.08,40.7434,-99.08,0,0,0,0,0,19,0,0,0
317298,609420,2015,11,16,2015-11-16,23:11:00,3,KS,20,0,1.0,0,0,0.0,0.0,37.26,-99.34,37.26,-99.34,0,0,0,0,0,33,0,0,0
317299,608224,2015,11,16,2015-11-16,23:41:00,3,TX,48,0,0.75,0,0,0.0,0.0,32.47,-100.0,32.47,-100.0,0,0,0,0,0,441,0,0,0
317300,607384,2015,11,2,2015-11-02,17:00:00,3,CA,6,0,0.75,0,0,0.0,0.0,38.33,-121.95,38.33,-121.95,0,0,0,0,0,95,0,0,0
317301,602112,2015,11,5,2015-11-05,10:31:00,3,OK,40,0,1.0,0,0,0.0,0.0,35.45,-97.75,35.45,-97.75,0,0,0,0,0,17,0,0,0
317302,602113,2015,11,5,2015-11-05,10:40:00,3,OK,40,0,1.0,0,0,0.0,0.0,35.39,-97.72,35.39,-97.72,0,0,0,0,0,17,0,0,0
317303,607642,2015,11,5,2015-11-05,11:48:00,3,OK,40,0,1.0,0,0,0.0,0.0,36.75,-96.05,36.75,-96.05,0,0,0,0,0,113,0,0,0
317304,607643,2015,11,5,2015-11-05,11:54:00,3,OK,40,0,1.0,0,0,0.0,0.0,36.747,-95.9773,36.747,-95.9773,0,0,0,0,0,147,0,0,0
317305,607644,2015,11,5,2015-11-05,12:05:00,3,OK,40,0,0.88,0,0,0.0,0.0,36.7958,-95.9355,36.7958,-95.9355,0,0,0,0,0,147,0,0,0
317306,607662,2015,11,5,2015-11-05,12:25:00,3,KS,20,0,1.0,0,0,0.0,0.0,37.04,-95.63,37.04,-95.63,0,0,0,0,0,125,0,0,0
317307,607663,2015,11,5,2015-11-05,12:45:00,3,KS,20,0,1.75,0,0,0.0,0.0,37.19,-95.33,37.19,-95.33,0,0,0,0,0,99,0,0,0
317308,601441,2015,11,5,2015-11-05,13:11:00,3,KS,20,0,0.88,0,0,0.0,0.0,37.39,-94.98,37.39,-94.98,0,0,0,0,0,37,0,0,0
317309,601442,2015,11,5,2015-11-05,13:16:00,3,KS,20,0,1.0,0,0,0.0,0.0,37.46,-94.93,37.46,-94.93,0,0,0,0,0,37,0,0,0
317310,601445,2015,11,5,2015-11-05,13:20:00,3,KS,20,0,0.88,0,0,0.0,0.0,37.51,-94.84,37.51,-94.84,0,0,0,0,0,37,0,0,0
317311,601444,2015,11,5,2015-11-05,13:20:00,3,KS,20,0,1.0,0,0,0.0,0.0,37.5,-94.83,37.5,-94.83,0,0,0,0,0,37,0,0,0
317312,606547,2015,11,5,2015-11-05,13:40:00,3,KS,20,0,1.5,0,0,0.0,0.0,38.27,-95.77,38.27,-95.77,0,0,0,0,0,31,0,0,0
317313,606548,2015,11,5,2015-11-05,13:55:00,3,KS,20,0,0.88,0,0,0.0,0.0,38.46,-95.63,38.46,-95.63,0,0,0,0,0,139,0,0,0
317314,606549,2015,11,5,2015-11-05,14:00:00,3,KS,20,0,1.0,0,0,0.0,0.0,38.51,-95.64,38.51,-95.64,0,0,0,0,0,139,0,0,0
317315,606550,2015,11,5,2015-11-05,14:04:00,3,KS,20,0,0.88,0,0,0.0,0.0,38.54,-95.6,38.54,-95.6,0,0,0,0,0,139,0,0,0
317316,606551,2015,11,5,2015-11-05,14:21:00,3,KS,20,0,0.75,0,0,0.0,0.0,38.74,-95.35,38.74,-95.35,0,0,0,0,0,45,0,0,0
317317,608420,2015,11,5,2015-11-05,16:07:00,3,MO,29,0,0.88,0,0,0.0,0.0,40.06,-94.73,40.06,-94.73,0,0,0,0,0,3,0,0,0
317318,603305,2015,11,5,2015-11-05,17:04:00,3,TX,48,0,1.0,0,0,0.0,0.0,33.23,-97.6,33.23,-97.6,0,0,0,0,0,497,0,0,0
317319,603306,2015,11,5,2015-11-05,17:09:00,3,TX,48,0,1.0,0,0,0.0,0.0,33.48,-97.17,33.48,-97.17,0,0,0,0,0,97,0,0,0
317320,603319,2015,11,5,2015-11-05,17:10:00,3,TX,48,0,1.75,0,0,0.0,0.0,33.23,-97.6,33.23,-97.6,0,0,0,0,0,497,0,0,0
317321,603308,2015,11,5,2015-11-05,17:10:00,3,TX,48,0,2.75,0,0,0.02,0.0,33.23,-97.6,33.23,-97.6,0,0,0,0,0,497,0,0,0
317322,603321,2015,11,5,2015-11-05,17:11:00,3,TX,48,0,2.0,0,0,0.0,0.0,33.23,-97.6,33.23,-97.6,0,0,0,0,0,497,0,0,0
317323,603310,2015,11,5,2015-11-05,17:13:00,3,TX,48,0,2.0,0,0,0.0,0.0,33.17,-97.53,33.17,-97.53,0,0,0,0,0,497,0,0,0
317324,603312,2015,11,5,2015-11-05,17:25:00,3,TX,48,0,1.0,0,0,0.0,0.0,33.299,-97.25,33.299,-97.25,0,0,0,0,0,121,0,0,0
317325,603315,2015,11,5,2015-11-05,17:47:00,3,TX,48,0,1.75,0,0,0.0,0.0,33.18,-97.3,33.18,-97.3,0,0,0,0,0,121,0,0,0
317326,609960,2015,12,10,2015-12-10,13:00:00,3,OR,41,0,1.0,0,0,0.0,0.0,42.25,-124.42,42.25,-124.42,0,0,0,0,0,15,0,0,0
317327,606288,2015,12,10,2015-12-10,14:25:00,3,CA,6,0,1.0,0,0,0.0,0.0,40.9424,-124.08,40.9424,-124.08,0,0,0,0,0,23,0,0,0
317328,612599,2015,12,12,2015-12-12,18:31:00,3,TX,48,0,1.0,0,0,0.0,0.0,35.44,-100.8,35.44,-100.8,0,0,0,0,0,179,0,0,0
317329,612600,2015,12,12,2015-12-12,18:32:00,3,TX,48,0,1.0,0,0,0.0,0.0,35.36,-100.78,35.36,-100.78,0,0,0,0,0,179,0,0,0
317330,612601,2015,12,12,2015-12-12,20:42:00,3,TX,48,0,1.25,0,0,0.0,0.0,36.41,-100.14,36.41,-100.14,0,0,0,0,0,295,0,0,0
317331,605446,2015,12,21,2015-12-21,01:25:00,3,MO,29,0,0.88,0,0,0.0,0.0,37.25,-94.51,37.25,-94.51,0,0,0,0,0,97,0,0,0
317332,606521,2015,12,23,2015-12-23,00:18:00,3,LA,22,0,0.75,0,0,0.0,0.0,31.96,-92.78,31.96,-92.78,0,0,0,0,0,127,0,0,0
317333,605556,2015,12,23,2015-12-23,00:30:00,3,LA,22,0,1.25,0,0,0.0,0.0,30.19,-90.87,30.19,-90.87,0,0,0,0,0,5,0,0,0
317334,606522,2015,12,23,2015-12-23,05:30:00,3,OK,40,0,1.0,0,0,0.0,0.0,34.0,-95.09,34.0,-95.09,0,0,0,0,0,89,0,0,0
317335,606526,2015,12,23,2015-12-23,06:00:00,3,OK,40,0,1.0,0,0,0.0,0.0,33.95,-94.93,33.95,-94.93,0,0,0,0,0,89,0,0,0
317336,612733,2015,12,23,2015-12-23,07:00:00,3,AL,1,0,2.0,0,0,0.0,0.0,30.63,-88.1,30.63,-88.1,0,0,0,0,0,97,0,0,0
317337,606528,2015,12,23,2015-12-23,07:39:00,3,TX,48,0,0.75,0,0,0.0,0.0,33.03,-95.09,33.03,-95.09,0,0,0,0,0,63,0,0,0
317338,611664,2015,12,23,2015-12-23,10:20:00,3,AR,5,0,0.88,0,0,0.0,0.0,34.07,-93.13,34.07,-93.13,0,0,0,0,0,19,0,0,0
317339,611665,2015,12,23,2015-12-23,10:37:00,3,AR,5,0,0.88,0,0,0.0,0.0,34.36,-92.81,34.36,-92.81,0,0,0,0,0,59,0,0,0
317340,611666,2015,12,23,2015-12-23,10:51:00,3,AR,5,0,0.75,0,0,0.0,0.0,34.51,-92.64,34.51,-92.64,0,0,0,0,0,125,0,0,0
317341,611667,2015,12,23,2015-12-23,12:20:00,3,AR,5,0,0.88,0,0,0.0,0.0,35.29,-91.36,35.29,-91.36,0,0,0,0,0,147,0,0,0
317342,610109,2015,12,23,2015-12-23,13:00:00,3,AR,5,0,1.0,0,0,0.0,0.0,35.9394,-90.6388,35.9394,-90.6388,0,0,0,0,0,31,0,0,0
317343,611668,2015,12,23,2015-12-23,13:10:00,3,AR,5,0,1.75,0,0,0.0,0.0,34.98,-91.51,34.98,-91.51,0,0,0,0,0,117,0,0,0
317344,610110,2015,12,23,2015-12-23,13:13:00,3,AR,5,0,2.75,0,0,0.0,0.0,35.7496,-90.7155,35.82,-90.43,0,0,0,0,0,31,0,0,0
317345,611669,2015,12,23,2015-12-23,13:20:00,3,AR,5,0,1.5,0,0,0.0,0.0,34.57,-91.97,34.57,-91.97,0,0,0,0,0,85,0,0,0
317346,611670,2015,12,23,2015-12-23,13:37:00,3,AR,5,0,1.25,0,0,0.0,0.0,34.77,-91.75,34.77,-91.75,0,0,0,0,0,85,0,0,0
317347,610112,2015,12,23,2015-12-23,13:58:00,3,MO,29,0,1.0,0,0,0.0,0.0,36.23,-90.07,36.23,-90.07,0,0,0,0,0,69,0,0,0
317348,610116,2015,12,23,2015-12-23,14:02:00,3,AR,5,0,1.75,0,0,0.0,0.0,35.23,-91.03,35.23,-91.03,0,0,0,0,0,37,0,0,0
317349,609784,2015,12,23,2015-12-23,14:04:00,3,MO,29,0,1.0,0,0,0.0,0.0,36.88,-89.58,36.88,-89.58,0,0,0,0,0,201,0,0,0
317350,611671,2015,12,23,2015-12-23,14:05:00,3,AR,5,0,2.0,0,0,0.0,0.0,35.01,-91.25,35.01,-91.25,0,0,0,0,0,147,0,0,0
317351,609785,2015,12,23,2015-12-23,14:15:00,3,MO,29,0,0.88,0,0,0.0,0.0,36.92,-89.43,36.92,-89.43,0,0,0,0,0,133,0,0,0
317352,610113,2015,12,23,2015-12-23,14:15:00,3,MO,29,0,1.75,0,0,0.0,0.0,36.3494,-89.8174,36.3494,-89.8174,0,0,0,0,0,155,0,0,0
317353,609755,2015,12,23,2015-12-23,14:33:00,3,IL,17,0,1.0,0,0,0.0,0.0,37.17,-89.2,37.17,-89.2,0,0,0,0,0,153,0,0,0
317354,609029,2015,12,23,2015-12-23,14:55:00,3,MO,29,0,1.0,0,0,0.0,0.0,39.6867,-91.7345,39.6867,-91.7345,0,0,0,0,0,127,0,0,0
317355,609030,2015,12,23,2015-12-23,15:00:00,3,MO,29,0,1.0,0,0,0.0,0.0,39.6553,-91.6595,39.6553,-91.6595,0,0,0,0,0,173,0,0,0
317356,609727,2015,12,23,2015-12-23,15:03:00,3,KY,21,0,1.75,0,0,0.0,0.0,37.4,-87.77,37.4,-87.77,0,0,0,0,0,233,0,0,0
317357,609031,2015,12,23,2015-12-23,15:05:00,3,MO,29,0,1.0,0,0,0.0,0.0,39.8,-91.53,39.8,-91.53,0,0,0,0,0,127,0,0,0
317358,609032,2015,12,23,2015-12-23,15:14:00,3,IL,17,0,1.5,0,0,0.0,0.0,39.9321,-91.4142,39.943,-91.3328,0,0,0,0,0,1,0,0,0
317359,609728,2015,12,23,2015-12-23,15:24:00,3,KY,21,0,1.0,0,0,0.0,0.0,36.73,-88.63,36.73,-88.63,0,0,0,0,0,83,0,0,0
317360,609730,2015,12,23,2015-12-23,15:25:00,3,KY,21,0,1.75,0,0,0.0,0.0,36.65,-88.6939,36.65,-88.6939,0,0,0,0,0,83,0,0,0
317361,609731,2015,12,23,2015-12-23,15:28:00,3,KY,21,0,1.0,0,0,0.0,0.0,36.93,-88.47,36.93,-88.47,0,0,0,0,0,157,0,0,0
317362,609729,2015,12,23,2015-12-23,15:30:00,3,KY,21,0,0.88,0,0,0.0,0.0,37.68,-87.4,37.68,-87.4,0,0,0,0,0,59,0,0,0
317363,609033,2015,12,23,2015-12-23,15:50:00,3,IL,17,0,1.0,0,0,0.0,0.0,40.1092,-91.0216,40.1092,-91.0216,0,0,0,0,0,1,0,0,0
317364,610119,2015,12,23,2015-12-23,15:55:00,3,TN,47,0,1.0,0,0,0.0,0.0,35.2,-89.88,35.2,-89.88,0,0,0,0,0,157,0,0,0
317365,610121,2015,12,23,2015-12-23,16:00:00,3,TN,47,0,1.0,0,0,0.0,0.0,36.03,-89.3442,36.03,-89.3442,0,0,0,0,0,45,0,0,0
317366,609748,2015,12,23,2015-12-23,16:13:00,3,IN,18,0,0.75,0,0,0.0,0.0,38.35,-87.57,38.35,-87.57,0,0,0,0,0,51,0,0,0
317367,609732,2015,12,23,2015-12-23,16:18:00,3,KY,21,0,1.0,0,0,0.0,0.0,37.48,-87.5,37.48,-87.5,0,0,0,0,0,233,0,0,0
317368,610120,2015,12,23,2015-12-23,16:18:00,3,TN,47,0,1.5,0,0,0.0,0.0,35.42,-89.55,35.42,-89.55,0,0,0,0,0,167,0,0,0
317369,609733,2015,12,23,2015-12-23,16:20:00,3,KY,21,0,0.88,0,0,0.0,0.0,37.48,-87.5,37.48,-87.5,0,0,0,0,0,107,0,0,0
317370,609734,2015,12,23,2015-12-23,16:50:00,3,KY,21,0,0.75,0,0,0.0,0.0,36.9681,-87.8755,36.9681,-87.8755,0,0,0,0,0,33,0,0,0
317371,605586,2015,12,23,2015-12-23,17:01:00,3,KY,21,0,0.75,0,0,0.0,0.0,37.9,-86.75,37.9,-86.75,0,0,0,0,0,91,0,0,0
317372,605595,2015,12,23,2015-12-23,17:08:00,3,KY,21,0,1.0,0,0,0.0,0.0,37.83,-86.67,37.83,-86.67,0,0,0,0,0,91,0,0,0
317373,605587,2015,12,23,2015-12-23,17:20:00,3,KY,21,0,1.75,0,0,0.0,0.0,38.0,-86.4,38.0,-86.4,0,0,0,0,0,163,0,0,0
317374,605588,2015,12,23,2015-12-23,17:24:00,3,KY,21,0,0.75,0,0,0.0,0.0,38.06,-86.29,38.06,-86.29,0,0,0,0,0,163,0,0,0
317375,609735,2015,12,23,2015-12-23,17:26:00,3,KY,21,0,0.75,0,0,0.0,0.0,36.85,-87.5162,36.85,-87.5162,0,0,0,0,0,47,0,0,0
317376,605519,2015,12,23,2015-12-23,17:36:00,3,IN,18,0,1.0,0,0,0.0,0.0,38.21,-86.13,38.21,-86.13,0,0,0,0,0,61,0,0,0
317377,605520,2015,12,23,2015-12-23,17:48:00,3,IN,18,0,1.0,0,0,0.0,0.0,38.39,-85.76,38.39,-85.76,0,0,0,0,0,19,0,0,0
317378,605522,2015,12,23,2015-12-23,17:50:00,3,IN,18,0,0.88,0,0,0.0,0.0,38.29,-85.83,38.29,-85.83,0,0,0,0,0,43,0,0,0
317379,605521,2015,12,23,2015-12-23,17:50:00,3,IN,18,0,1.0,0,0,0.0,0.0,38.29,-85.81,38.29,-85.81,0,0,0,0,0,43,0,0,0
317380,605523,2015,12,23,2015-12-23,18:00:00,3,IN,18,0,1.0,0,0,0.0,0.0,38.29,-85.76,38.29,-85.76,0,0,0,0,0,19,0,0,0
317381,605589,2015,12,23,2015-12-23,18:14:00,3,KY,21,0,0.88,0,0,0.0,0.0,37.53,-86.48,37.53,-86.48,0,0,0,0,0,85,0,0,0
317382,605592,2015,12,23,2015-12-23,19:05:00,3,KY,21,0,0.88,0,0,0.0,0.0,37.19,-86.39,37.19,-86.39,0,0,0,0,0,61,0,0,0
317383,605593,2015,12,23,2015-12-23,19:10:00,3,KY,21,0,0.75,0,0,0.0,0.0,37.93,-85.38,37.93,-85.38,0,0,0,0,0,179,0,0,0
317384,605596,2015,12,23,2015-12-23,19:35:00,3,KY,21,0,1.0,0,0,0.0,0.0,38.23,-84.85,38.23,-84.85,0,0,0,0,0,73,0,0,0
317385,605594,2015,12,23,2015-12-23,20:12:00,3,KY,21,0,0.75,0,0,0.0,0.0,37.57,-85.74,37.57,-85.74,0,0,0,0,0,123,0,0,0
317386,607158,2015,12,23,2015-12-23,22:20:00,3,TN,47,0,0.88,0,0,0.0,0.0,35.8393,-86.3598,35.8393,-86.3598,0,0,0,0,0,149,0,0,0
317387,607014,2015,12,24,2015-12-24,16:10:00,3,MS,28,0,2.75,0,0,0.02,0.0,32.1075,-90.3164,32.29,-90.18,0,0,0,0,0,49,0,0,0
317388,607359,2015,12,24,2015-12-24,20:50:00,3,GA,13,0,1.0,0,0,0.0,0.0,32.4064,-84.3725,32.4064,-84.3725,0,0,0,0,0,249,0,0,0
317389,606604,2015,12,24,2015-12-24,23:20:00,3,LA,22,0,0.88,0,0,0.0,0.0,32.79,-93.06,32.79,-93.06,0,0,0,0,0,27,0,0,0
317390,606607,2015,12,25,2015-12-25,16:54:00,3,LA,22,0,0.88,0,0,0.0,0.0,32.15,-92.66,32.15,-92.66,0,0,0,0,0,127,0,0,0
317391,613048,2015,12,25,2015-12-25,17:00:00,3,AL,1,0,1.0,0,0,0.0,0.0,33.5211,-86.8267,33.5211,-86.8267,0,0,0,0,0,73,0,0,0
317392,605947,2015,12,26,2015-12-26,07:52:00,3,MO,29,0,1.0,0,0,0.0,0.0,37.73,-93.22,37.73,-93.22,0,0,0,0,0,167,0,0,0
317393,608087,2015,12,26,2015-12-26,10:49:00,3,OK,40,0,1.0,0,0,0.0,0.0,34.6,-98.42,34.6,-98.42,0,0,0,0,0,31,0,0,0
317394,608089,2015,12,26,2015-12-26,13:07:00,3,TX,48,0,1.0,0,0,0.0,0.0,33.98,-99.72,33.98,-99.72,0,0,0,0,0,155,0,0,0
317395,611364,2015,12,26,2015-12-26,13:18:00,3,TX,48,0,0.88,0,0,0.0,0.0,32.49,-99.71,32.49,-99.71,0,0,0,0,0,441,0,0,0
317396,611365,2015,12,26,2015-12-26,14:27:00,3,TX,48,0,0.88,0,0,0.0,0.0,32.22,-100.26,32.22,-100.26,0,0,0,0,0,353,0,0,0
